filter completed in 16.119680404663086 s
filter completed in 16.72810435295105 s
IMAGE COMPLETED: 1 of 2
filter completed in 35.63704514503479 s
filter completed in 36.4747998714447 s
IMAGE COMPLETED: 2 of 2
         56298822 function calls (56230494 primitive calls) in 117.719 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _psposix.py:5(<module>)
       15    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        1    0.000    0.000    0.000    0.000 timedeltas.py:69(TimedeltaArray)
        1    0.000    0.000    0.007    0.007 vqc.py:15(<module>)
        1    0.000    0.000    0.002    0.002 truth_table_oracle.py:17(<module>)
        1    0.000    0.000    0.006    0.006 pauli_trotter_evolution.py:15(<module>)
        1    0.000    0.000    0.000    0.000 pauli_op.py:255(to_circuit)
        1    0.000    0.000    0.000    0.000 weighted_pauli_operator.py:15(<module>)
        1    0.000    0.000    0.001    0.001 _label.py:9(<module>)
        1    0.000    0.000    0.000    0.000 base.py:104(TextArea)
        1    0.000    0.000    0.002    0.002 afm.py:38(<module>)
       10    0.000    0.000    0.009    0.001 pyparsing.py:5103(__init__)
       12    0.000    0.000    0.000    0.000 rcsetup.py:67(_listify_validator)
        1    0.000    0.000    0.006    0.006 __init__.py:186(_check_versions)
        1    0.000    0.000    0.000    0.000 gexf.py:186(GEXF)
        1    0.000    0.000    0.000    0.000 graphml.py:314(GraphML)
        1    0.000    0.000    0.005    0.005 smallworld.py:22(<module>)
        1    0.000    0.000    1.949    1.949 __init__.py:176(<module>)
        1    0.000    0.000    0.000    0.000 imp.py:7(<module>)
       13    0.000    0.000    0.000    0.000 pydoc.py:1080(bold)
        1    0.000    0.000    0.000    0.000 queues.py:10(<module>)
       12    0.000    0.000    0.009    0.001 pyparsing.py:4251(__init__)
        7    0.000    0.000    0.001    0.000 __init__.py:2330(normalize_path)
        1    0.000    0.000    0.002    0.002 _fitpack_impl.py:22(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2303(genlogistic_gen)
        1    0.000    0.000    0.000    0.000 version.py:20(<module>)
        2    0.000    0.000    0.002    0.001 x25519.py:5(<module>)
        1    0.000    0.000    0.002    0.002 least_squares.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pde.py:34(<module>)
       13    0.000    0.000    0.000    0.000 matexpr.py:19(deco)
        1    0.000    0.000    0.000    0.000 lambdarepr.py:1(<module>)
        1    0.000    0.000    0.007    0.007 hyper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 maple.py:9(<module>)
        1    0.000    0.000    0.000    0.000 pycode.py:78(AbstractPythonCodePrinter)
        1    0.000    0.000    0.000    0.000 evalf.py:1249(_create_evalf_table)
        1    0.000    0.000    0.007    0.007 backend.py:1(<module>)
       18    0.000    0.000    0.000    0.000 dual.py:52(register_func)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
        1    0.000    0.000    0.000    0.000 chebyshev.py:89(<module>)
        1    0.000    0.000    0.000    0.000 case.py:351(TestCase)
        1    0.000    0.000    0.002    0.002 case.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _methods.py:5(<module>)
        5    0.000    0.000    0.000    0.000 threading.py:216(__init__)
        1    0.000    0.000    6.904    6.904 quantum_process.py:7(<module>)
       32    0.000    0.000    0.000    0.000 enum.py:610(__hash__)
        2    0.000    0.000    0.018    0.009 generic.py:10344(_add_series_or_dataframe_operations)
        1    0.000    0.000    0.001    0.001 numpy_.py:1(<module>)
        6    0.000    0.000    0.000    0.000 nanops.py:87(__call__)
        1    0.000    0.000    0.017    0.017 qgan.py:15(<module>)
        1    0.000    0.000    0.002    0.002 expectation_factory.py:15(<module>)
        1    0.000    0.000    0.001    0.001 matrix_op.py:15(<module>)
        1    0.000    0.000    0.000    0.000 pyopenssl.py:115(inject_into_urllib3)
        1    0.000    0.000    0.000    0.000 mbcssm.py:28(<module>)
        1    0.000    0.000    0.005    0.005 arguments.py:1(<module>)
        1    0.000    0.000    0.003    0.003 base_context.py:8(<module>)
        1    0.000    0.000    0.013    0.013 grammar.py:1(<module>)
        2    0.000    0.000    0.168    0.084 animation.py:720(bin_path)
        1    0.000    0.000    0.000    0.000 _subplots.py:202(subplot_class_factory)
        9    0.000    0.000    0.005    0.001 fontconfig_pattern.py:113(parse)
        1    0.000    0.000    0.003    0.003 classic.py:20(<module>)
        1    0.000    0.000    0.000    0.000 dagcircuit.py:48(DAGCircuit)
        1    0.000    0.000    0.001    0.001 fastsparse.py:51(<module>)
       19    0.000    0.000    0.000    0.000 pyparsing.py:4017(__str__)
       76    0.000    0.000    0.000    0.000 pyparsing.py:1366(postParse)
        1    0.000    0.000    0.000    0.000 dop853_coefficients.py:1(<module>)
        1    0.000    0.000    0.003    0.003 plot_implicit.py:24(<module>)
        1    0.000    0.000    0.000    0.000 bivariate.py:1(<module>)
        1    0.000    0.000    0.006    0.006 exponential.py:1(<module>)
       51    0.000    0.000    0.000    0.000 iterables.py:970(<lambda>)
       29    0.000    0.000    0.000    0.000 rational.py:31(__new__)
        1    0.000    0.000    0.002    0.002 libintmath.py:7(<module>)
       26    0.000    0.000    0.000    0.000 typing.py:473(__eq__)
       31    0.000    0.000    0.000    0.000 _make.py:1474(<genexpr>)
        4    0.000    0.000    0.000    0.000 zipfile.py:1208(__init__)
        7    0.000    0.000    0.000    0.000 validators.py:937(validator_for)
       14    0.000    0.000    0.000    0.000 calendar.py:77(__getitem__)
       26    0.000    0.000    0.000    0.000 register.py:132(__iter__)
       10    0.000    0.000    0.000    0.000 extras.py:241(getdoc)
       26    0.000    0.000    0.001    0.000 core.py:6660(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
       64    0.000    0.000    0.000    0.000 multiarray.py:635(result_type)
        7    0.000    0.000    0.000    0.000 _common.py:310(memoize_when_activated)
        1    0.000    0.000    0.003    0.003 selectors.py:5(<module>)
        8    0.000    0.000    0.000    0.000 util.py:129(is_main_process)
        1    0.000    0.000    0.000    0.000 os.py:1001(__init__)
        2    0.000    0.000    0.002    0.001 ed25519.py:5(<module>)
        6    0.000    0.000    0.000    0.000 exceptions.py:17(<module>)
        2    0.000    0.000    0.001    0.000 sample_pulse.py:15(<module>)
        1    0.000    0.000    0.001    0.001 html.py:5(<module>)
        1    0.000    0.000    0.001    0.001 rolling.py:772(Window)
        1    0.000    0.000    0.000    0.000 offsets.py:2683(Hour)
       15    0.000    0.000    0.000    0.000 dtypes.py:64(register)
        1    0.000    0.000    0.001    0.001 _ranking.py:8(<module>)
        1    0.000    0.000    0.006    0.006 _store_backends.py:1(<module>)
        1    0.000    0.000    0.002    0.002 compressor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ibmqbackendservice.py:39(IBMQBackendService)
        1    0.000    0.000    0.000    0.000 shortcuts.py:4(<module>)
        1    0.000    0.000    0.001    0.001 finder.py:16(<module>)
        1    0.000    0.000    0.000    0.000 toolbars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 display.py:4(<module>)
        1    0.000    0.000    0.000    0.000 formatters.py:34(DisplayFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:567(PlainTextFormatter)
       35    0.000    0.000    0.000    0.000 traitlets.py:919(__init__)
        1    0.000    0.000    0.001    0.001 simpledialog.py:24(<module>)
        1    0.000    0.000    0.000    0.000 backend_qt5.py:217(FigureCanvasQT)
        1    0.000    0.000    0.000    0.000 widgets.py:10(<module>)
        1    0.000    0.000    0.028    0.028 textpath.py:1(<module>)
       58    0.000    0.000    0.000    0.000 pyparsing.py:642(__bool__)
       15    0.000    0.000    0.000    0.000 rcsetup.py:307(<listcomp>)
        1    0.000    0.000    0.000    0.000 synchronize.py:11(<module>)
        1    0.000    0.000    0.000    0.000 models.py:64(ResultSchema)
        1    0.000    0.000    0.002    0.002 pulse_instruction.py:15(<module>)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3945(__str__)
        1    0.000    0.000    0.025    0.025 compat.py:9(<module>)
        1    0.000    0.000    0.001    0.001 _numdiff.py:1(<module>)
        1    0.000    0.000    0.010    0.010 fcode.py:18(<module>)
        1    0.000    0.000    0.000    0.000 libintmath.py:81(<listcomp>)
        4    0.000    0.000    0.000    0.000 controlledgate.py:31(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:100(<listcomp>)
        4    0.000    0.000    0.000    0.000 _make.py:500(_patch_original_class)
       14    0.000    0.000    0.000    0.000 version.py:51(__lt__)
       28    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
        1    0.000    0.000    0.004    0.004 configparser.py:559(RawConfigParser)
        4    0.000    0.000    0.000    0.000 validators.py:250(Validator)
        1    0.000    0.000    0.002    0.002 polynomial.py:57(<module>)
       61    0.000    0.000    0.000    0.000 function_base.py:21(_linspace_dispatcher)
       15    0.000    0.000    0.000    0.000 arrayprint.py:1489(_array_str_implementation)
       42    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        1    0.000    0.000    0.001    0.001 copy.py:49(<module>)
        1    0.000    0.000    0.001    0.001 subprocess.py:42(<module>)
        6    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
       61    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.002    0.002 align.py:2(<module>)
        2    0.000    0.000    0.003    0.002 methods.py:72(add_special_arithmetic_methods)
        6    0.000    0.000    0.001    0.000 __init__.py:727(_flex_comp_method_FRAME)
        2    0.000    0.000    0.000    0.000 inference.py:1(<module>)
        1    0.000    0.000    0.000    0.000 minimum_eigen_solver.py:26(MinimumEigensolver)
        1    0.000    0.000    0.001    0.001 qpe.py:15(<module>)
        1    0.000    0.000    0.043    0.043 hhl.py:15(<module>)
        1    0.000    0.000    0.003    0.003 sklearn_svm.py:17(<module>)
        1    0.000    0.000    0.001    0.001 pauli_basis_change.py:15(<module>)
        1    0.000    0.000    0.085    0.085 vq_algorithm.py:23(<module>)
        1    0.000    0.000    0.001    0.001 queues.py:12(<module>)
        1    0.000    0.000    0.001    0.001 docstrings.py:16(<module>)
        1    0.000    0.000    0.008    0.008 klass.py:38(<module>)
        1    0.000    0.000    0.004    0.004 diff.py:7(<module>)
        1    0.000    0.000    0.003    0.003 magic_arguments.py:45(<module>)
        2    0.000    0.000    0.002    0.001 utils.py:17(<module>)
        1    0.000    0.000    0.002    0.002 mlab.py:54(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:15(<module>)
       19    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
        8    0.000    0.000    0.000    0.000 deprecation.py:418(_suppress_matplotlib_deprecation_warning)
       27    0.000    0.000    0.000    0.000 __init__.py:886(is_url)
        1    0.000    0.000    0.002    0.002 branchings.py:10(<module>)
        1    0.000    0.000    0.002    0.002 subgraph_alg.py:4(<module>)
        1    0.000    0.000    0.007    0.007 noise_model.py:14(<module>)
        1    0.000    0.000    0.000    0.000 containers.py:15(<module>)
        1    0.000    0.000    0.040    0.040 basicaerprovider.py:16(<module>)
        2    0.000    0.000    0.021    0.010 __init__.py:27(<module>)
       13    0.000    0.000    0.000    0.000 pydoc.py:1628(resolve)
        1    0.000    0.000    0.005    0.005 instruction.py:25(<module>)
        1    0.000    0.000    0.000    0.000 ocsp.py:89(_OCSPResponse)
        1    0.000    0.000    0.008    0.008 minpack.py:1(<module>)
        8    0.000    0.000    0.000    0.000 nonlin.py:219(_set_doc)
        1    0.000    0.000    0.000    0.000 ring_series.py:42(<module>)
        1    0.000    0.000    0.121    0.121 polyfuncs.py:1(<module>)
        1    0.000    0.000    0.001    0.001 galoistools.py:1(<module>)
       27    0.000    0.000    0.000    0.000 pretty_symbology.py:138(<genexpr>)
        1    0.000    0.000    0.000    0.000 pretty_symbology.py:149(<dictcomp>)
        1    0.000    0.000    0.001    0.001 polyutils.py:1(<module>)
        6    0.000    0.000    0.000    0.000 ctx_mp_python.py:47(__new__)
        6    0.000    0.000    0.000    0.000 class_registry.py:25(register)
        7    0.000    0.000    0.000    0.000 gate.py:175(broadcast_arguments)
        1    0.000    0.000    0.001    0.001 yacc.py:62(<module>)
        1    0.000    0.000    0.006    0.006 __init__.py:97(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:60(<module>)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
       10    0.000    0.000    0.000    0.000 _ufunc_config.py:446(__exit__)
        1    0.000    0.000    0.000    0.000 umath.py:7(<module>)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:238(_add_array_type)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 _pslinux.py:557(cpu_times)
       11    0.000    0.000    0.001    0.000 enum.py:793(_missing_)
        1    0.000    0.000    0.503    0.503 parsers.py:416(_read)
        1    0.000    0.000    0.001    0.001 ewm.py:30(EWM)
        4    0.000    0.000    0.000    0.000 generic.py:11340(_make_logical_function)
        1    0.000    0.000    0.000    0.000 ae.py:41(AmplitudeEstimation)
        1    0.000    0.000    0.000    0.000 op_converter.py:15(<module>)
        1    0.000    0.000    0.000    0.000 vq_algorithm.py:44(VQAlgorithm)
        1    0.000    0.000    0.000    0.000 _theil_sen.py:4(<module>)
        1    0.000    0.000    0.003    0.003 _unsupervised.py:1(<module>)
        1    0.000    0.000    0.003    0.003 ipaddress.py:9(<module>)
        1    0.000    0.000    0.294    0.294 session.py:15(<module>)
       17    0.000    0.000    0.000    0.000 six.py:80(_import_module)
        1    0.000    0.000    0.004    0.004 stochastic_swap.py:15(<module>)
        1    0.000    0.000    0.004    0.004 script.py:68(ScriptMagics)
        1    0.000    0.000    0.003    0.003 circuit_visualization.py:28(<module>)
        1    0.000    0.000    0.001    0.001 controls.py:509(BufferControl)
       49    0.000    0.000    0.000    0.000 named_commands.py:40(decorator)
       49    0.000    0.000    0.000    0.000 named_commands.py:35(register)
        1    0.000    0.000    0.001    0.001 fuzzy_completer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:5(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:2(<module>)
